Country Name,Country Code,Series Name,Series Code,2023 [YR2023]
Poland,POL,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Poland,POL,"Population, total",SP.POP.TOTL,36685849
Poland,POL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,60.218
Poland,POL,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Poland,POL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,11.5289127961105
Poland,POL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2.743
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,287080013574.497
Portugal,PRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.26125478073125
Portugal,PRT,GDP per capita (current US$),NY.GDP.PCAP.CD,27275.1115544691
Portugal,PRT,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Portugal,PRT,"Population, total",SP.POP.TOTL,10525347
Portugal,PRT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,67.906
Portugal,PRT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Portugal,PRT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.31128191898672
Portugal,PRT,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,6.509
Puerto Rico,PRI,GDP (current US$),NY.GDP.MKTP.CD,117902300000
Puerto Rico,PRI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.563519426800866
Puerto Rico,PRI,GDP per capita (current US$),NY.GDP.PCAP.CD,36779.0594913858
Puerto Rico,PRI,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Puerto Rico,PRI,"Population, total",SP.POP.TOTL,3205691
Puerto Rico,PRI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,93.634
Puerto Rico,PRI,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Puerto Rico,PRI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..
Puerto Rico,PRI,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,11232231820.2487
Pacific island small states,PSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.75845167953774
Pacific island small states,PSS,GDP per capita (current US$),NY.GDP.PCAP.CD,4194.68736938507
Pacific island small states,PSS,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Pacific island small states,PSS,"Population, total",SP.POP.TOTL,2677728
Pacific island small states,PSS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,39.8215354587919
Pacific island small states,PSS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Pacific island small states,PSS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..
Pacific island small states,PSS,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..
Qatar,QAT,GDP (current US$),NY.GDP.MKTP.CD,..
Qatar,QAT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..
Qatar,QAT,GDP per capita (current US$),NY.GDP.PCAP.CD,..
Qatar,QAT,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Qatar,QAT,"Population, total",SP.POP.TOTL,2716391
Qatar,QAT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,99.354
Qatar,QAT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Qatar,QAT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.02764899198902
Qatar,QAT,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..
Romania,ROU,GDP (current US$),NY.GDP.MKTP.CD,351002579629.67
Romania,ROU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.14847699574527
Romania,ROU,GDP per capita (current US$),NY.GDP.PCAP.CD,18419.4187120644
Romania,ROU,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Romania,ROU,"Population, total",SP.POP.TOTL,19056116
Romania,ROU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,54.672
Romania,ROU,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Romania,ROU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,10.3971874764996
Romania,ROU,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,5.592
Russian Federation,RUS,GDP (current US$),NY.GDP.MKTP.CD,2021421476035.42
Russian Federation,RUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.60000000000001
Russian Federation,RUS,GDP per capita (current US$),NY.GDP.PCAP.CD,13817.0458984375
Russian Federation,RUS,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Russian Federation,RUS,"Population, total",SP.POP.TOTL,143826130
Russian Federation,RUS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,75.331
Russian Federation,RUS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Russian Federation,RUS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..
Russian Federation,RUS,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.076
South Africa,ZAF,GDP (current US$),NY.GDP.MKTP.CD,377781600985.873
South Africa,ZAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.601662303103254
South Africa,ZAF,GDP per capita (current US$),NY.GDP.PCAP.CD,6253.16161272014
South Africa,ZAF,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
South Africa,ZAF,"Population, total",SP.POP.TOTL,60414495
South Africa,ZAF,Urban population (% of total population),SP.URB.TOTL.IN.ZS,68.819
South Africa,ZAF,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,6.14838981628418
South Africa,ZAF,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.0739085322053
South Africa,ZAF,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,32.098
Sub-Saharan Africa,SSF,GDP (current US$),NY.GDP.MKTP.CD,2032749202553.06
Sub-Saharan Africa,SSF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.95509553212815
Sub-Saharan Africa,SSF,GDP per capita (current US$),NY.GDP.PCAP.CD,1636.80874120826
Sub-Saharan Africa,SSF,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Sub-Saharan Africa,SSF,"Population, total",SP.POP.TOTL,1241897817
Sub-Saharan Africa,SSF,Urban population (% of total population),SP.URB.TOTL.IN.ZS,42.9102369560369
Sub-Saharan Africa,SSF,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Sub-Saharan Africa,SSF,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.05298238454743
Sub-Saharan Africa,SSF,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..
Sub-Saharan Africa (excluding high income),SSA,GDP (current US$),NY.GDP.MKTP.CD,2030607752381.92
Sub-Saharan Africa (excluding high income),SSA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.95488811486773
Sub-Saharan Africa (excluding high income),SSA,GDP per capita (current US$),NY.GDP.PCAP.CD,1635.24211286661
Sub-Saharan Africa (excluding high income),SSA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Sub-Saharan Africa (excluding high income),SSA,"Population, total",SP.POP.TOTL,1241778044
Sub-Saharan Africa (excluding high income),SSA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,42.908702414451
Sub-Saharan Africa (excluding high income),SSA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Sub-Saharan Africa (excluding high income),SSA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.08997860293297
Sub-Saharan Africa (excluding high income),SSA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP (current US$),NY.GDP.MKTP.CD,2032749202553.06
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.95509553212815
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP per capita (current US$),NY.GDP.PCAP.CD,1636.80874120826
Sub-Saharan Africa (IDA & IBRD countries),TSS,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population, total",SP.POP.TOTL,1241897817
Sub-Saharan Africa (IDA & IBRD countries),TSS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,42.9102369560369
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.05298238454743
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..
Slovak Republic,SVK,GDP (current US$),NY.GDP.MKTP.CD,132793622283.071
Slovak Republic,SVK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.59645497115139
Slovak Republic,SVK,GDP per capita (current US$),NY.GDP.PCAP.CD,24470.238537883
Slovak Republic,SVK,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Slovak Republic,SVK,"Population, total",SP.POP.TOTL,5426740
Slovak Republic,SVK,Urban population (% of total population),SP.URB.TOTL.IN.ZS,54.027
Slovak Republic,SVK,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Slovak Republic,SVK,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,10.5319476645211
Slovak Republic,SVK,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,5.841
Syrian Arab Republic,SYR,GDP (current US$),NY.GDP.MKTP.CD,..
Syrian Arab Republic,SYR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..
Syrian Arab Republic,SYR,GDP per capita (current US$),NY.GDP.PCAP.CD,..
Syrian Arab Republic,SYR,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Syrian Arab Republic,SYR,"Population, total",SP.POP.TOTL,23227014
Syrian Arab Republic,SYR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,57.409
Syrian Arab Republic,SYR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Syrian Arab Republic,SYR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..
Syrian Arab Republic,SYR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..
Saudi Arabia,SAU,GDP (current US$),NY.GDP.MKTP.CD,1067582933333.33
Saudi Arabia,SAU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.754914810584665
Saudi Arabia,SAU,GDP per capita (current US$),NY.GDP.PCAP.CD,28894.963351808
Saudi Arabia,SAU,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Saudi Arabia,SAU,"Population, total",SP.POP.TOTL,36947025
Saudi Arabia,SAU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,84.95
Saudi Arabia,SAU,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.11466979980469
Saudi Arabia,SAU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.32708518362692
Saudi Arabia,SAU,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.008
Serbia,SRB,GDP (current US$),NY.GDP.MKTP.CD,75187125426.7375
Serbia,SRB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.52779333573876
Serbia,SRB,GDP per capita (current US$),NY.GDP.PCAP.CD,11360.9595106966
Serbia,SRB,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Serbia,SRB,"Population, total",SP.POP.TOTL,6618026
Serbia,SRB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,57.113
Serbia,SRB,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Serbia,SRB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,12.3719043552519
Serbia,SRB,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,8.268
Singapore,SGP,GDP (current US$),NY.GDP.MKTP.CD,501427500080.059
Singapore,SGP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.07503175095101
Singapore,SGP,GDP per capita (current US$),NY.GDP.PCAP.CD,84734.2559206054
Singapore,SGP,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Singapore,SGP,"Population, total",SP.POP.TOTL,5917648
Singapore,SGP,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100
Singapore,SGP,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.18787837028503
Singapore,SGP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.82146729476466
Singapore,SGP,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.444
Slovenia,SVN,GDP (current US$),NY.GDP.MKTP.CD,68216781410.5228
Slovenia,SVN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.58689938286867
Slovenia,SVN,GDP per capita (current US$),NY.GDP.PCAP.CD,32163.5114152484
Slovenia,SVN,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Slovenia,SVN,"Population, total",SP.POP.TOTL,2120937
Slovenia,SVN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,56.088
Slovenia,SVN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Slovenia,SVN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.44687717385838
Slovenia,SVN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.652
Somalia,SOM,GDP (current US$),NY.GDP.MKTP.CD,11679800110.1523
Somalia,SOM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.1029619961507
Somalia,SOM,GDP per capita (current US$),NY.GDP.PCAP.CD,643.750028806778
Somalia,SOM,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Somalia,SOM,"Population, total",SP.POP.TOTL,18143378
Somalia,SOM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,47.92
Somalia,SOM,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Somalia,SOM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..
Somalia,SOM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..
South Sudan,SSD,GDP (current US$),NY.GDP.MKTP.CD,..
South Sudan,SSD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..
South Sudan,SSD,GDP per capita (current US$),NY.GDP.PCAP.CD,..
South Sudan,SSD,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
South Sudan,SSD,"Population, total",SP.POP.TOTL,11088796
South Sudan,SSD,Urban population (% of total population),SP.URB.TOTL.IN.ZS,21.195
South Sudan,SSD,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
South Sudan,SSD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.38280434813759
South Sudan,SSD,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..
South Asia,SAS,GDP (current US$),NY.GDP.MKTP.CD,4475567635413.06
South Asia,SAS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.35285494018545
South Asia,SAS,GDP per capita (current US$),NY.GDP.PCAP.CD,2308.71977654436
South Asia,SAS,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
South Asia,SAS,"Population, total",SP.POP.TOTL,1938549529
South Asia,SAS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,36.3122977771913
South Asia,SAS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,1.84819453954696
South Asia,SAS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.11475951738199
South Asia,SAS,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.17124381372182
South Asia (IDA & IBRD),TSA,GDP (current US$),NY.GDP.MKTP.CD,4475567635413.06
South Asia (IDA & IBRD),TSA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.35285494018545
South Asia (IDA & IBRD),TSA,GDP per capita (current US$),NY.GDP.PCAP.CD,2308.71977654436
South Asia (IDA & IBRD),TSA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
South Asia (IDA & IBRD),TSA,"Population, total",SP.POP.TOTL,1938549529
South Asia (IDA & IBRD),TSA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,36.3122977771913
South Asia (IDA & IBRD),TSA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,1.84819453954696
South Asia (IDA & IBRD),TSA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.11475951738199
South Asia (IDA & IBRD),TSA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.17124381372182
Spain,ESP,GDP (current US$),NY.GDP.MKTP.CD,1580694712515.71
Spain,ESP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.50329435985475
Spain,ESP,GDP per capita (current US$),NY.GDP.PCAP.CD,32676.9837109377
Spain,ESP,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Spain,ESP,"Population, total",SP.POP.TOTL,48373336
Spain,ESP,Urban population (% of total population),SP.URB.TOTL.IN.ZS,81.552
Spain,ESP,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Spain,ESP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.53236133492433
Spain,ESP,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,12.179
Sri Lanka,LKA,GDP (current US$),NY.GDP.MKTP.CD,84356860421.13
Sri Lanka,LKA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-2.29804511164436
Sri Lanka,LKA,GDP per capita (current US$),NY.GDP.PCAP.CD,3827.96480560557
Sri Lanka,LKA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Sri Lanka,LKA,"Population, total",SP.POP.TOTL,22037000
Sri Lanka,LKA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,19.211
Sri Lanka,LKA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,1.82774567604065
Sri Lanka,LKA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,16.5411742279832
Sri Lanka,LKA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..
Sudan,SDN,GDP (current US$),NY.GDP.MKTP.CD,109327023588.732
Sudan,SDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-12.0467791968043
Sudan,SDN,GDP per capita (current US$),NY.GDP.PCAP.CD,2272.48559570313
Sudan,SDN,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Sudan,SDN,"Population, total",SP.POP.TOTL,48109006
Sudan,SDN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,36.342
Sudan,SDN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Sudan,SDN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..
Sudan,SDN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..
Sweden,SWE,GDP (current US$),NY.GDP.MKTP.CD,593267701033.408
Sweden,SWE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.196170994604543
Sweden,SWE,GDP per capita (current US$),NY.GDP.PCAP.CD,56305.250200767
Sweden,SWE,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Sweden,SWE,"Population, total",SP.POP.TOTL,10536632
Sweden,SWE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,88.738
Sweden,SWE,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Sweden,SWE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,8.54862489748902
Sweden,SWE,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,7.611
Switzerland,CHE,GDP (current US$),NY.GDP.MKTP.CD,884940402230.409
Switzerland,CHE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.716066868695833
Switzerland,CHE,GDP per capita (current US$),NY.GDP.PCAP.CD,99994.9380204786
Switzerland,CHE,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Switzerland,CHE,"Population, total",SP.POP.TOTL,8849852
Switzerland,CHE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,74.202
Switzerland,CHE,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Switzerland,CHE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.13540088016377
Switzerland,CHE,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.043
Small states,SST,GDP (current US$),NY.GDP.MKTP.CD,298978248910.632
Small states,SST,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.53062456779698
Small states,SST,GDP per capita (current US$),NY.GDP.PCAP.CD,14884.7569105337
Small states,SST,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Small states,SST,"Population, total",SP.POP.TOTL,20086203
Small states,SST,Urban population (% of total population),SP.URB.TOTL.IN.ZS,54.8879567830217
Small states,SST,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Small states,SST,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.38984017487675
Small states,SST,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..
Tanzania,TZA,GDP (current US$),NY.GDP.MKTP.CD,79158286333.524
Tanzania,TZA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.18805639154843
Tanzania,TZA,GDP per capita (current US$),NY.GDP.PCAP.CD,1211.05859375
Tanzania,TZA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Tanzania,TZA,"Population, total",SP.POP.TOTL,67438106
Tanzania,TZA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,37.409
Tanzania,TZA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.26015281677246
Tanzania,TZA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.79923291384916
Tanzania,TZA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..
Thailand,THA,GDP (current US$),NY.GDP.MKTP.CD,514944993833.578
Thailand,THA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.88281746066315
Thailand,THA,GDP per capita (current US$),NY.GDP.PCAP.CD,7171.80809318978
Thailand,THA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Thailand,THA,"Population, total",SP.POP.TOTL,71801279
Thailand,THA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,53.608
Thailand,THA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.52122211456299
Thailand,THA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.22802623546169
Thailand,THA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,0.733
Tunisia,TUN,GDP (current US$),NY.GDP.MKTP.CD,48529595416.6533
Tunisia,TUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.423648407741425
Tunisia,TUN,GDP per capita (current US$),NY.GDP.PCAP.CD,3895.38663874079
Tunisia,TUN,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Tunisia,TUN,"Population, total",SP.POP.TOTL,12458223
Tunisia,TUN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,70.544
Tunisia,TUN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,6.73398876190186
Tunisia,TUN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,9.32899597507865
Tunisia,TUN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,15.106
Turkmenistan,TKM,GDP (current US$),NY.GDP.MKTP.CD,59887334844.0651
Turkmenistan,TKM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.29999999999993
Turkmenistan,TKM,GDP per capita (current US$),NY.GDP.PCAP.CD,9190.67154341786
Turkmenistan,TKM,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Turkmenistan,TKM,"Population, total",SP.POP.TOTL,6516100
Turkmenistan,TKM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,54.003
Turkmenistan,TKM,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.74651002883911
Turkmenistan,TKM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..
Turkmenistan,TKM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..
Uganda,UGA,GDP (current US$),NY.GDP.MKTP.CD,49272882213.623
Uganda,UGA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.23187410562045
Uganda,UGA,GDP per capita (current US$),NY.GDP.PCAP.CD,1014.21397773156
Uganda,UGA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Uganda,UGA,"Population, total",SP.POP.TOTL,48582334
Uganda,UGA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,26.771
Uganda,UGA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.55159378051758
Uganda,UGA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.35094804280395
Uganda,UGA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..
Ukraine,UKR,GDP (current US$),NY.GDP.MKTP.CD,178757021386.809
Ukraine,UKR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.3
Ukraine,UKR,GDP per capita (current US$),NY.GDP.PCAP.CD,5181.36279296875
Ukraine,UKR,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Ukraine,UKR,"Population, total",SP.POP.TOTL,37000000
Ukraine,UKR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,70.095
Ukraine,UKR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Ukraine,UKR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,12.8490222828559
Ukraine,UKR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..
United Arab Emirates,ARE,GDP (current US$),NY.GDP.MKTP.CD,504173451327.434
United Arab Emirates,ARE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.40385720609487
United Arab Emirates,ARE,GDP per capita (current US$),NY.GDP.PCAP.CD,52976.8083782405
United Arab Emirates,ARE,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
United Arab Emirates,ARE,"Population, total",SP.POP.TOTL,9516871
United Arab Emirates,ARE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,87.779
